LAMMPS data file. CGCMM style
 700 atoms
 1 atom types

 -40.000000 40.000000  xlo xhi
 -40.000000 40.000000  ylo yhi
 -12.130411 67.869589  zlo zhi

 Masses

 1 12.010700 # CA

 Atoms # molecular

357 1 -4.193288 3.046602 22.510052 # CA CNT
358 1 -4.852682 1.821242 22.778028 # CA CNT
359 1 -4.996402 1.378919 24.117912 # CA CNT
360 1 -5.183189 0.000000 24.385889 # CA CNT
361 1 -5.162323 -0.464617 25.725775 # CA CNT
362 1 -4.852682 -1.821242 25.993752 # CA CNT
363 1 -4.669892 -2.248901 27.333635 # CA CNT
364 1 -3.903312 -3.410221 27.601612 # CA CNT
365 1 -3.581908 -3.746382 28.941496 # CA CNT
366 1 -2.456151 -4.564293 29.209473 # CA CNT
367 1 -2.037123 -4.766086 30.549356 # CA CNT
368 1 -0.695756 -5.136280 30.817333 # CA CNT
369 1 -0.232543 -5.177970 32.157219 # CA CNT
370 1 1.153368 -5.053236 32.425194 # CA CNT
371 1 -5.099893 -0.925494 23.313982 # CA CNT
372 1 -4.669892 -2.248901 23.581959 # CA CNT
373 1 -4.449502 -2.658454 24.921843 # CA CNT
374 1 -3.581908 -3.746382 25.189819 # CA CNT
375 1 -3.231665 -4.052381 26.529705 # CA CNT
376 1 -2.037123 -4.766086 26.797682 # CA CNT
377 1 -1.601694 -4.929506 28.137566 # CA CNT
378 1 -0.232543 -5.177970 28.405542 # CA CNT
379 1 0.232543 -5.177970 29.745426 # CA CNT
380 1 1.601694 -4.929506 30.013403 # CA CNT
381 1 2.037123 -4.766086 31.353287 # CA CNT
382 1 3.231665 -4.052381 31.621264 # CA CNT
383 1 3.581908 -3.746382 32.961147 # CA CNT
384 1 4.449502 -2.658454 33.229126 # CA CNT
385 1 -4.193288 -3.046602 22.510052 # CA CNT
386 1 -3.231665 -4.052381 22.778028 # CA CNT
387 1 -2.855403 -4.325751 24.117912 # CA CNT
388 1 -1.601694 -4.929506 24.385889 # CA CNT
389 1 -1.153368 -5.053236 25.725775 # CA CNT
390 1 0.232543 -5.177970 25.993752 # CA CNT
391 1 0.695756 -5.136280 27.333635 # CA CNT
392 1 2.037123 -4.766086 27.601612 # CA CNT
393 1 2.456151 -4.564293 28.941496 # CA CNT
394 1 3.581908 -3.746382 29.209473 # CA CNT
395 1 3.903312 -3.410221 30.549356 # CA CNT
396 1 4.669892 -2.248901 30.817333 # CA CNT
397 1 4.852682 -1.821242 32.157219 # CA CNT
398 1 5.162323 -0.464617 32.425194 # CA CNT
399 1 -0.695756 -5.136280 23.313982 # CA CNT
400 1 0.695756 -5.136280 23.581959 # CA CNT
401 1 1.153368 -5.053236 24.921843 # CA CNT
402 1 2.456151 -4.564293 25.189819 # CA CNT
403 1 2.855403 -4.325751 26.529705 # CA CNT
404 1 3.903312 -3.410221 26.797682 # CA CNT
405 1 4.193288 -3.046602 28.137566 # CA CNT
406 1 4.852682 -1.821242 28.405542 # CA CNT
407 1 4.996402 -1.378919 29.745426 # CA CNT
408 1 5.183189 -0.000000 30.013403 # CA CNT
409 1 1.601694 -4.929506 22.510052 # CA CNT
410 1 2.855403 -4.325751 22.778028 # CA CNT
411 1 3.231665 -4.052381 24.117912 # CA CNT
412 1 4.193288 -3.046602 24.385889 # CA CNT
